il,ilce,istasyon,istNo,yukseklik_m,lat,lon
Balıkesir,Altıeylül,BALIKESİR HAVALİMANI,17150,102.0,39.608296,27.921574
Balıkesir,Ayvalık,AYVALIK,17175,4.0,39.311292,26.686445
Balıkesir,Balya,BALIKESİR/AKÇALDEDE RADAR SAHASI,17158,631.0,39.740085,27.617997
Balıkesir,Balya,BALYA/DÖRTYOL KÖYÜ,18814,504.0,39.730682,27.414062
Balıkesir,Balya,BALYA/HİSARALAN ORMAN SAHASI,18812,318.0,39.907671,27.841824
Balıkesir,Bandırma,BANDIRMA,17114,63.0,40.332176,27.996614
Balıkesir,Bandırma,BANDIRMA HAVALİMANI,17115,42.0,40.306644,27.973756
Balıkesir,Bigadiç,BİGADİÇ,17698,195.0,39.395347,28.138342
Balıkesir,Bigadiç,BİGADİÇ/GEDİKTEPE,18907,1434.0,39.371347,28.592356
Balıkesir,Burhaniye,BURHANİYE,17722,20.0,39.498186,26.975134
Balıkesir,Dursunbey,DURSUNBEY,17700,651.0,39.577181,28.63469
Balıkesir,Dursunbey,DURSUNBEY/KAVACIK BELDESİ,18816,744.0,39.678505,28.49893
Balıkesir,Dursunbey,DURSUNBEY/REŞADİYE MEVKİ,18598,1360.0,39.399352,28.877993
Balıkesir,Dursunbey,DURSUNBEY/YAYLA ORMAN SAHASI,18431,845.0,39.465278,28.781111
Balıkesir,Edremit,BALIKESİR KOCA SEYİT HAVALİMANI,17143,19.0,39.545686,27.001631
Balıkesir,Edremit,EDREMİT,17145,21.0,39.58947,27.01915
Balıkesir,Edremit,EDREMİT/ALTINOLUK,19129,34.0,39.569618,26.712504
Balıkesir,Edremit,EDREMİT/KAZ DAĞI MİLLİ PARKI,18813,1244.0,39.676297,26.920086
Balıkesir,Erdek,ERDEK,17635,2.0,40.396966,27.788039
Balıkesir,Gömeç,GÖMEÇ,19126,13.0,39.378633,26.82683
Balıkesir,Gönen,BALIKESİR/GÖNEN,17674,37.0,40.113984,27.642436
Balıkesir,Gönen,GÖNEN/ÇİFTEÇEŞMELER KÖYÜ,17988,172.0,40.267682,27.558311
Balıkesir,Havran,HAVRAN,19127,33.0,39.553254,27.089467
Balıkesir,İvrindi,İVRİNDİ,18432,240.0,39.591126,27.493889
Balıkesir,Kepsut,KEPSUT,18082,97.0,39.685833,28.141111
Balıkesir,Kepsut,KEPSUT/DALKÖY,18597,865.0,39.732559,28.388221
Balıkesir,Manyas,MANYAS,17699,50.0,40.047172,27.975008
Balıkesir,Savaştepe,SAVAŞTEPE,18434,293.0,39.350556,27.656111
Balıkesir,Susurluk,SUSURLUK,17705,47.0,39.917273,28.164703
Balıkesir,Sındırgı,SINDIRGI,19128,237.0,39.226686,28.132737
Bartın,Amasra,AMASRA,17602,73.0,41.752354,32.382706
Bartın,Kurucaşile,KURUCAŞİLE,18245,5.0,41.844722,32.723611
Bartın,Kurucaşile,KURUCAŞİLE/İLYASGEÇİDİ,19207,408.0,41.805137,32.73603
Bartın,Merkez,BARTIN,17020,33.0,41.624681,32.356753
Bartın,Merkez,BARTIN/HASANKADI KÖYÜ,18692,1246.0,41.351389,32.475
Bartın,Merkez,BARTIN/KOZCAĞIZ BELDESİ,19007,51.0,41.494229,32.342658
Bartın,Ulus,ULUS,17615,131.0,41.541722,32.596389
Bartın,Ulus,ULUS/CEYÜPLER KÖYÜ,19008,612.0,41.470833,32.544167
Bartın,Ulus,ULUS/ÇUBUKELİ KÖYÜ,19009,496.0,41.690398,32.849527
Batman,Beşiri,BEŞİRİ,18318,725.0,37.928333,41.296389
Batman,Beşiri,BEŞİRİ/DEMİRDÖVEN KÖYÜ,19924,593.0,37.862222,41.4525
Batman,Gercüş,GERCÜŞ,18319,932.0,37.569722,41.391667
Batman,Gercüş,GERCÜŞ/HİSAR BELDESİ,19097,894.0,37.601455,41.226648
Batman,Hasankeyf,HASANKEYF,18161,579.0,37.7312,41.41711
Batman,Kozluk,KOZLUK,18320,704.0,38.164209,41.486003
Batman,Merkez,BATMAN,17282,610.0,37.863094,41.154466
Batman,Merkez,BATMAN HAVALİMANI,17284,553.0,37.920359,41.109291
Batman,Sason,SASON,18162,838.0,38.313889,41.375
Bayburt,Aydıntepe,AYDINTEPE,18557,1597.0,40.381234,40.128727
Bayburt,Aydıntepe,AYDINTEPE/KAVLATAN KÖYÜ,18733,2304.0,40.533056,40.186667
Bayburt,Demirözü,DEMİRÖZÜ,18219,1757.0,40.163889,39.885833
Bayburt,Demirözü,DEMİRÖZÜ/BEŞPINARKÖYÜ,18718,1777.0,40.026111,39.853889
Bayburt,Merkez,BAYBURT,17089,1584.0,40.254664,40.220742
Bayburt,Merkez,BAYBURT/BALLIKAYA KÖYÜ,19235,1489.0,40.372821,40.39302
Bayburt,Merkez,BAYBURT/KEMERTAŞ,19234,1784.0,40.311962,40.001182
Bayburt,Merkez,BAYBURT/KOP KAYAK MERKEZİ,19236,2045.0,40.05052,40.456787
Bayburt,Merkez,BAYBURT/SANCAKTEPE KÖYÜ,19050,1770.0,40.182955,40.096944
Bayburt,Merkez,BAYBURT/TAŞÇILAR KÖYÜ,18719,2090.0,40.176667,40.616667
Bayburt,Merkez,BAYBURT/YAYLALAR KÖYÜ,19051,2087.0,40.061262,40.227383
Bayburt,Merkez,BAYBURT/ÜZENGİLİ KÖYÜ,19052,1968.0,40.487883,40.378175
Bilecik,Bozüyük,BOZÜYÜK,17702,754.0,39.903961,30.05302
Bilecik,Bozüyük,BOZÜYÜK/DODURGA BELDESİ,18828,1129.0,39.799722,29.9225
Bilecik,Gölpazarı,GÖLPAZARI,18086,537.0,40.275,30.329722
Bilecik,Gölpazarı,GÖLPAZARI/KARAAĞAÇ KÖYÜ,19142,271.0,40.236621,30.152929
Bilecik,İnhisar,İNHİSAR,18380,202.0,40.076422,30.382501
Bilecik,Merkez,BİLECİK,17120,539.0,40.141393,29.97724
Bilecik,Merkez,BİLECİK ŞEYH EDEBALİ ÜNİ.,18913,592.0,40.193689,29.964722
Bilecik,Merkez,BİLECİK/ABADİYE KÖYÜ,19140,609.0,40.162351,29.736199
Bilecik,Osmaneli,OSMANELİ,18087,96.0,40.362303,30.006353
Bilecik,Pazaryeri,PAZARYERİ,17701,825.0,39.993809,29.911446
Bilecik,Pazaryeri,PAZARYERİ/BOZCAARMUT KÖYÜ,18925,1096.0,39.979685,29.761821
Bilecik,Söğüt,SÖĞÜT,17703,695.0,40.020505,30.185047
Bilecik,Söğüt,SÖĞÜT/KÜRE KÖYÜ,19141,308.0,40.101111,30.13855
Bilecik,Yenipazar,BİLECİK/YENİPAZAR,18381,668.0,40.167524,30.518757
Bingöl,Adaklı,ADAKLI,18348,1488.0,39.229722,40.4775
Bingöl,Genç,GENÇ,17808,987.0,38.747716,40.538268
Bingöl,Genç,GENÇ/BAYIRLI KÖYÜ,18763,1788.0,38.800833,40.846667
Bingöl,Karlıova,KARLIOVA,18177,1828.0,39.293611,41.010556
Bingöl,Karlıova,KARLIOVA/KAYNAK KÖYÜ,18764,1979.0,39.2475,40.91
Bingöl,Kiğı,KİĞI,18176,1495.0,39.308185,40.345812
Bingöl,Merkez,BİNGÖL,17203,1139.0,38.885402,40.50107
Bingöl,Merkez,BİNGÖL/ALATEPE KÖYÜ,19081,1535.0,39.059078,40.763619
Bingöl,Merkez,BİNGÖL/GAYT BARAJI,18953,1529.0,39.023753,40.336684
Bingöl,Merkez,BİNGÖL/GÜLBAHAR BARAJI,18954,1270.0,38.922126,40.68392
Bingöl,Merkez,BİNGÖL/HESAREK KAYAK MERKEZİ,19917,1901.0,38.887051,40.28776
Bingöl,Merkez,BİNGÖL/SANCAK KÖYÜ,19259,1642.0,39.09158,40.39689
Bingöl,Merkez,BİNGÖL/YOLÇATI KÖYÜ,19082,1639.0,38.938333,40.2925
Bingöl,Solhan,SOLHAN,17776,1366.0,38.966364,41.050337
Bingöl,Yayladere,YAYLADERE,18349,1654.0,39.22025,40.063694
Bingöl,Yedisu,YEDİSU,18350,1598.0,39.440278,40.543056
Bitlis,Adilcevaz,ADİLCEVAZ,18576,1671.0,38.7982,42.7644
Bitlis,Adilcevaz,ADİLCEVAZ/ÇANAKYAYLA KÖYÜ,19266,2290.0,38.897001,42.700674
Bitlis,Ahlat,AHLAT,17810,1730.0,38.748667,42.475
Bitlis,Ahlat,AHLAT/BURCUKAYA KÖYÜ,19092,1888.0,38.810353,42.230193
Bitlis,Güroymak,GÜROYMAK,18577,1400.0,38.5675,42.063333
Bitlis,Hizan,HİZAN,18578,1480.0,38.216667,42.415833
Bitlis,Merkez,BİTLİS,17208,1785.0,38.475,42.1625
Bitlis,Mutki,MUTKİ,18579,1430.0,38.413333,41.922778
Bitlis,Tatvan,TATVAN,17205,1665.0,38.503311,42.281673
Bitlis,Tatvan,TATVAN/YELKENLİ BELDESİ,19091,1739.0,38.486667,42.543611
Bolu,Dörtdivan,DÖRTDİVAN,19208,1167.0,40.723955,32.071032
Bolu,Dörtdivan,DÖRTDİVAN/ÇETİKÖREN KÖYÜ,18694,1265.0,40.652222,31.988333
Bolu,Gerede,GEREDE,17642,1265.0,40.7875,32.20746
Bolu,Gerede,GEREDE/SAMAT KÖYÜ,18693,1307.0,40.640833,32.175833
Bolu,Göynük,GÖYNÜK,18246,735.0,40.393333,30.778611
Bolu,Göynük,GÖYNÜK/HİMMETOĞLU KÖYÜ,19011,576.0,40.243611,30.769722
Bolu,Kıbrıscık,KIBRISCIK,17694,1191.0,40.419103,31.852317
Bolu,Mengen,MENGEN,18247,636.0,40.945929,32.073686
Bolu,Merkez,BOLU,17070,743.0,40.733676,31.601786
Bolu,Merkez,BOLU DAĞI,17637,948.0,40.734926,31.427023
Bolu,Merkez,BOLU/BALTALI KÖYÜ,19013,1236.0,40.721111,31.8325
Bolu,Merkez,BOLU/BATI KARADENİZ ORMAN ARŞ.,18239,1340.0,40.600396,31.650123
Bolu,Merkez,BOLU/YEDİGÖLLER MİLLİ PARKI,19209,717.0,40.947041,31.74871
Bolu,Merkez,BOLU/ÇELE ORMAN SAHASI,19012,1048.0,40.820011,31.724004
Bolu,Mudurnu,MUDURNU,18158,785.0,40.497998,31.204757
Bolu,Mudurnu,MUDURNU/ABANT GÖLÜ,18695,1367.0,40.603889,31.259722
Bolu,Seben,SEBEN,17693,836.0,40.421622,31.573954
Bolu,Yeniçağa,YENİÇAĞA,18248,1083.0,40.769167,32.049167
Burdur,Altınyayla,BURDUR/ALTINYAYLA,18308,1291.0,37.012682,29.544801
Burdur,Ağlasun,AĞLASUN,18112,1138.0,37.636389,30.519722
Burdur,Ağlasun,AĞLASUN/YUMRUTAŞ KÖYÜ,19158,1210.0,37.59928,30.682516
Burdur,Bucak,BUCAK/KARACAÖREN,18111,377.0,37.379167,30.822778
Burdur,Bucak,BUCAK/KIZILKAYA BELDESİ,18841,780.0,37.309444,30.437222
Burdur,Bucak,BUCAK/PAMUCAK ORMAN SAHASI,18842,812.0,37.431944,30.676944
Burdur,Bucak,BUCAK/SEYDİKÖY,17894,875.0,37.493045,30.561742
Burdur,Gölhisar,GÖLHİSAR,17891,990.0,37.142743,29.526005
Burdur,Gölhisar,GÖLHİSAR/ELMALIYURT MEVKİ,18620,1648.0,36.916667,29.397222
Burdur,Karamanlı,KARAMANLI,18312,1251.0,37.407397,29.839935
Burdur,Kemer,BURDUR/KEMER,18313,1197.0,37.354662,30.072426
Burdur,Merkez,BURDUR,17238,957.0,37.722321,30.293868
Burdur,Merkez,BURDUR GÖLÜ,18995,867.0,37.711543,30.223235
Burdur,Merkez,BURDUR/ERİKLİ MEVKİ,18621,1357.0,37.458333,30.200556
Burdur,Merkez,BURDUR/YAYLABELİ KÖYÜ,18622,1235.0,37.682088,30.013611
Burdur,Merkez,MEHMET AKİF ERSOY ÜNİVERSİTESİ,18314,1230.0,37.684493,30.339093
Burdur,Tefenni,TEFENNİ,17892,1142.0,37.316404,29.779004
Burdur,Tefenni,TEFENNİ/BELKAYA KÖYÜ,18623,1334.0,37.3075,29.605833
Burdur,Yeşilova,YEŞİLOVA,18113,1206.0,37.500556,29.740833
Burdur,Yeşilova,YEŞİLOVA/BAYINDIR KÖYÜ,18843,997.0,37.665556,29.746944
Burdur,Yeşilova,YEŞİLOVA/HARMANLI KÖYÜ,19157,1143.0,37.58055,29.89388
Burdur,Çavdır,ÇAVDIR,18309,1159.0,37.155074,29.715581
Burdur,Çavdır,ÇAVDIR/SÖĞÜT BELDESİ,18310,1419.0,37.039892,29.823121
Burdur,Çeltikçi,ÇELTİKÇİ,18311,927.0,37.564054,30.442818
Bursa,Büyükorhan,BÜYÜKORHAN,18382,770.0,39.769808,28.901346
Bursa,Gemlik,GEMLİK,17663,85.0,40.44011,29.15035
Bursa,Gürsu,GÜRSU,18745,100.0,40.226667,29.174722
Bursa,Harmancık,HARMANCIK,18383,667.0,39.678333,29.145833
Bursa,İnegöl,İNEGÖL,17984,290.0,40.065698,29.561945
Bursa,İznik,İZNİK,17661,90.0,40.426661,29.730229
Bursa,İznik,İZNİK/BURSA RADAR SAHASI,18755,1232.0,40.538333,29.903056
Bursa,Karacabey,KARACABEY,17673,15.0,40.131949,28.331995
Bursa,Karacabey,KARACABEY/BAYRAMDERE GÖLETİ,18829,316.0,40.334722,28.379167
Bursa,Keles,KELES,17695,1057.0,39.915024,29.231267
Bursa,Kestel,KESTEL,18384,230.0,40.186196,29.210547
Bursa,Mudanya,MUDANYA,18385,4.0,40.368611,28.901667
Bursa,Mustafakemalpaşa,MUSTAFAKEMALPAŞA,17675,35.0,40.0482,28.4228
Bursa,Mustafakemalpaşa,MUSTAFAKEMALPAŞA/ ESKİKIZILELMA KÖYÜ,18830,576.0,40.042222,28.730833
Bursa,Mustafakemalpaşa,MUSTAFAKEMALPAŞA/GÜRGENDAĞ ORMAN SAHASI,18831,595.0,39.843282,28.572666
Bursa,Nilüfer,NİLÜFER,18386,105.0,40.226687,28.8639
Bursa,Orhaneli,ORHANELİ,18083,522.0,39.896667,28.9925
Bursa,Orhangazi,ORHANGAZİ,18387,96.0,40.491111,29.327778
Bursa,Osmangazi,BURSA,17116,100.0,40.231243,29.013413
Bursa,Osmangazi,OSMANGAZİ/GÜNDOĞDU,18741,360.0,40.332778,29.025
Bursa,Osmangazi,OSMANGAZİ/SARIALAN,18756,1626.0,40.13528,29.11056
Bursa,Osmangazi,ULUDAĞ,17676,1877.0,40.107646,29.128919
Bursa,Osmangazi,ULUDAĞ TELEFERİK,19915,1787.0,40.111389,29.141944
Bursa,Yenişehir,BURSA YENİŞEHİR HAVALİMANI,17118,238.0,40.260525,29.574957
Bursa,Yenişehir,BURSA/YENİŞEHİR,19279,223.0,40.249024,29.653763
Bursa,Yenişehir,YENİŞEHİR/ALAYLI KÖYÜ,18743,505.0,40.32444,29.68222
Bursa,Yıldırım,YILDIRIM,18746,163.0,40.187778,29.132222
Denizli,Acıpayam,ACIPAYAM,17890,941.0,37.434021,29.349591
Denizli,Acıpayam,ACIPAYAM/ALCI ORMAN SAHASI,18854,1024.0,37.18618,29.27007
Denizli,Babadağ,BABADAĞ,18294,903.0,37.802228,28.852543
Denizli,Baklan,BAKLAN,18295,1032.0,37.979169,29.612847
Denizli,Bekilli,BEKİLLİ,18296,845.0,38.222778,29.413889
Denizli,Beyağaç,BEYAĞAÇ,18297,658.0,37.226566,28.884331
Denizli,Bozkurt,DENİZLİ/BOZKURT,18298,923.0,37.807763,29.618422
Denizli,Buldan,BULDAN,18299,564.0,38.041008,28.845343
Denizli,Buldan,BULDAN/KADIKÖY KÖYÜ,19169,710.0,38.158259,28.759054
Denizli,Buldan,BULDAN/KARAKÖY KÖYÜ,18853,946.0,38.217778,28.866791
Denizli,Güney,GÜNEY,17824,825.0,38.151509,29.058709
Denizli,Güney,GÜNEY/ADIGÜZELLER KÖYÜ,19168,473.0,38.15927,29.20782
Denizli,Honaz,HONAZ,18300,492.0,37.766421,29.280887
Denizli,Honaz,HONAZ/AKBAŞ KÖYÜ,18636,1160.0,37.735,29.421667
Denizli,Honaz,HONAZ/KAKLIK BELDESİ,18754,565.0,37.820278,29.421111
Denizli,Kale,DENİZLİ/KALE,18301,1020.0,37.4505,28.8404
Denizli,Kale,KALE/KARAYAYLA KÖYÜ,18639,1390.0,37.3575,28.962778
Denizli,Kale,KALE/KIRKÖY KÖYÜ,18633,1087.0,37.584167,28.747222
Denizli,Merkezefendi,MERKEZEFENDİ,19359,589.0,37.77611,29.01607
Denizli,Pamukkale,DENİZLİ,17237,425.0,37.762028,29.092075
Denizli,Pamukkale,PAMUKKALE/AKKÖY,17867,198.0,37.960969,29.071565
Denizli,Pamukkale,PAMUKKALE/BAĞBAŞI,19170,1378.0,37.70613,29.13415
Denizli,Pamukkale,PAMUKKALE/GÜZELPINAR KÖYÜ,18638,1205.0,37.944722,29.259444
Denizli,Pamukkale,PAMUKKALE/HONAZ DAĞI MİLLİ PARKI,18635,1190.0,37.659444,29.244722
Denizli,Sarayköy,SARAYKÖY,18068,191.0,37.903,28.9016
Denizli,Sarayköy,SARAYKÖY/TIRKAZ,19167,682.0,37.88804,28.77124
Denizli,Serinhisar,SERİNHİSAR,18302,923.0,37.588979,29.277656
Denizli,Tavas,DENİZLİ KAYAK MERKEZİ,18303,1918.0,37.317077,29.189086
Denizli,Tavas,TAVAS,18065,897.0,37.5654,29.059
Denizli,Tavas,TAVAS/NİKFER BELDESİ,18634,1124.0,37.402222,29.140833
Denizli,Çal,ÇAL,18067,817.0,38.089444,29.395278
Denizli,Çameli,ÇAMELİ,18066,1262.0,37.062236,29.368622
Denizli,Çameli,ÇAMELİ/KİRAZLIYAYLA KÖYÜ,18632,905.0,36.978187,29.213506
Denizli,Çardak,DENİZLİ ÇARDAK HAVALİMANI,17257,848.0,37.792943,29.711304
Denizli,Çardak,ÇARDAK,19281,917.0,37.83241,29.66947
Denizli,Çivril,ÇİVRİL,17825,824.0,38.260484,29.712171
Denizli,Çivril,ÇİVRİL/KAVAKALANI KÖYÜ,18637,1205.0,38.391944,29.933889
Denizli,Çivril,ÇİVRİL/KIRALAN BELDESİ,18852,825.0,38.110833,29.639722
Diyarbakır,Bağlar,BAĞLAR/KIRKKOYUN KÖYÜ,19268,1070.0,37.809678,39.916801
Diyarbakır,Bağlar,DİYARBAKIR BÖLGE,17281,680.0,37.909444,40.213333
Diyarbakır,Bağlar,DİYARBAKIR HAVALİMANI,17280,665.0,37.881104,40.208431
Diyarbakır,Bismil,BİSMİL,18165,558.0,37.830833,40.654444
Diyarbakır,Bismil,BİSMİL/YUKARISALAT BELDESİ,19098,540.0,37.844636,40.899291
Diyarbakır,Dicle,DİCLE,18323,895.0,38.3592,40.071
Diyarbakır,Ergani,ERGANİ,17847,948.0,38.27165,39.775465
Diyarbakır,Eğil,EĞİL,18324,837.0,38.250556,40.075556
Diyarbakır,Hani,HANİ,18325,907.0,38.411389,40.401111
Diyarbakır,Hazro,HAZRO,18326,1000.0,38.250556,40.779167
Diyarbakır,Kayapınar,KAYAPINAR,19375,816.0,37.921593,40.121086
Diyarbakır,Kayapınar,KAYAPINAR/DEVEGEÇİDİ,18327,740.0,38.064167,39.989722
Diyarbakır,Kayapınar,KAYAPINAR/KARAYAKUP KÖYÜ,18783,891.0,37.916389,39.855278
Diyarbakır,Kocaköy,KOCAKÖY,18328,966.0,38.291667,40.508611
Diyarbakır,Kulp,KULP,18329,1150.0,38.504167,41.01
Diyarbakır,Lice,LİCE,18163,954.0,38.453056,40.644722
Diyarbakır,Silvan,SİLVAN,18164,804.0,38.132778,41.008056
Diyarbakır,Sur,SUR/BEYBULAK KÖYÜ,18781,733.0,38.126944,40.5625
Diyarbakır,Sur,SUR/ÜNAL ERKAN HELİPORT,17283,701.0,37.939065,40.296323
Diyarbakır,Yenişehir,DİYARBAKIR/YENİŞEHİR,19916,726.0,37.952222,40.188056
Diyarbakır,Yenişehir,YENİŞEHİR/EŞREF BİTLİS HELİPORT,18166,679.0,37.924722,40.232778
Diyarbakır,Çermik,ÇERMİK,17874,695.0,38.13706,39.46445
Diyarbakır,Çermik,ÇERMİK/SARIBALTA KÖYÜ,19099,1016.0,37.938333,39.456667
Diyarbakır,Çüngüş,ÇÜNGÜŞ,18322,1036.0,38.21,39.307222
Diyarbakır,Çınar,ÇINAR,18321,650.0,37.7325,40.411111
Diyarbakır,Çınar,ÇINAR/KARAÇEVRE KÖYÜ,18782,921.0,37.681111,40.061389
Düzce,Akçakoca,AKÇAKOCA,17015,10.0,41.089528,31.143039
Düzce,Cumayeri,CUMAYERİ,19212,140.0,40.861815,30.951803
Düzce,Gölyaka,GÖLYAKA,18259,118.0,40.781667,31.018611
Düzce,Gümüşova,GÜMÜŞOVA,19376,256.0,40.857438,30.934146
Düzce,Kaynaşlı,KAYNAŞLI,19214,296.0,40.77985,31.32007
Düzce,Merkez,DÜZCE,17072,146.0,40.843664,31.148755
Düzce,Yığılca,YIĞILCA,18260,501.0,40.972631,31.440073
Düzce,Yığılca,YIĞILCA/YOĞUNPELİT KÖYÜ,19017,741.0,40.964187,31.606816
Edirne,Enez,ENEZ,18097,64.0,40.648333,26.233333
Edirne,Havsa,HAVSA,18098,123.0,41.536111,26.854722
Edirne,İpsala,İPSALA,17632,81.0,40.889364,26.390959
Edirne,İpsala,İPSALA/HACI KÖYÜ,18790,97.0,40.988611,26.550833
Edirne,Keşan,KEŞAN,18393,90.0,40.837778,26.627778
Edirne,Keşan,KEŞAN/MECİDİYE KÖYÜ,19108,48.0,40.643711,26.543338
Edirne,Lalapaşa,LALAPAŞA,18096,180.0,41.830303,26.736515
Edirne,Lalapaşa,LALAPAŞA/HAMZEBEYLİ KÖYÜ,19106,391.0,41.966275,26.639197
Edirne,Lalapaşa,LALAPAŞA/ÖMEROBA KÖYÜ,18791,345.0,41.932222,26.934444
Edirne,Meriç,MERİÇ,18394,50.0,41.1975,26.424444
Edirne,Merkez,EDİRNE,17050,51.0,41.676694,26.550838
Edirne,Merkez,EDİRNE/KEMAL KÖYÜ,19107,63.0,41.734874,26.406247
Edirne,Süloğlu,SÜLOĞLU,18395,190.0,41.774167,26.916389
Edirne,Uzunköprü,UZUNKÖPRÜ,17608,45.0,41.272568,26.705622
Elazığ,Alacakaya,ALACAKAYA,19260,1145.0,38.46062,39.86771
Elazığ,Arıcak,ARICAK,18351,1078.0,38.554167,40.138611
Elazığ,Arıcak,ARICAK/ERİMLİ MEVKİ,18765,967.0,38.491944,39.999722
Elazığ,Ağın,AĞIN,17766,900.0,38.941333,38.718167
Elazığ,Baskil,BASKİL,17843,1285.0,38.577629,38.837139
Elazığ,Baskil,BASKİL/AŞAĞIKULUŞAĞI BELDESİ,19084,1343.0,38.623452,38.560467
Elazığ,Baskil,BASKİL/KUŞSARAYI,18943,730.0,38.450222,38.807025
Elazığ,Karakoçan,KARAKOÇAN,17774,1090.0,38.948628,40.049348
Elazığ,Karakoçan,KARAKOÇAN/ÖZLÜCE BARAJI,18952,1160.0,39.128963,40.091334
Elazığ,Keban,KEBAN,17804,812.0,38.7972,38.7365
Elazığ,Kovancılar,KOVANCILAR,18178,1028.0,38.701667,39.849167
Elazığ,Kovancılar,KOVANCILAR/KOLLUCA KÖYÜ,19261,1087.0,38.71868,39.62536
Elazığ,Kovancılar,KOVANCILAR/YARIMCA,18192,881.0,38.661667,39.771944
Elazığ,Maden,MADEN,17846,1047.0,38.392371,39.675655
Elazığ,Merkez,ELAZIĞ BÖLGE,17201,989.0,38.6443,39.25605
Elazığ,Merkez,ELAZIĞ HAVALİMANI,17202,881.0,38.598635,39.294561
Elazığ,Merkez,ELAZIĞ/HARPUT,18191,1483.0,38.7135,39.2435
Elazığ,Merkez,ELAZIĞ/YOLÇATI KÖYÜ,19262,1291.0,38.539379,39.024938
Elazığ,Merkez,ELAZIĞ/YURTBAŞI,19083,921.0,38.651944,39.356667
Elazığ,Merkez,ELAZIĞ/ÇÖTELİ KÖYÜ,18766,1076.0,38.749722,39.015278
Elazığ,Merkez,FIRAT ÜNİVERSİTESİ,19926,1145.0,38.686594,39.191669
Elazığ,Palu,PALU,17806,880.0,38.696133,39.932616
Elazığ,Sivrice,SİVRİCE,17844,1254.0,38.450828,39.310373
Elazığ,Sivrice,SİVRİCE/GÖZELİ,18190,1384.0,38.452778,39.079167
Elazığ,Sivrice,SİVRİCE/HAZARBABA DAĞI,18589,2075.0,38.410697,39.320549
Erzincan,İliç,İLİÇ,18361,1085.0,39.461111,38.563333
Erzincan,Kemah,KEMAH,18200,1071.0,39.601111,39.032778
Erzincan,Kemah,KEMAH/DEDEOĞLU KÖYÜ,19075,1486.0,39.74,38.994444
Erzincan,Kemaliye,KEMALİYE,18362,910.0,39.280833,38.490556
Erzincan,Merkez,ERZİNCAN,17094,1216.0,39.751406,39.486753
Erzincan,Merkez,ERZİNCAN HAVALİMANI,17092,1154.0,39.708474,39.5400874
Erzincan,Merkez,ERZİNCAN/DEREYURT KÖYÜ,18998,1514.0,39.819844,39.406393
Erzincan,Merkez,ERZİNCAN/SAKALTUTAN GEÇİDİ,19071,2152.0,39.875833,39.128889
Erzincan,Otlukbeli,OTLUKBELİ,18363,1740.0,39.970278,40.02
Erzincan,Refahiye,REFAHİYE,18199,1594.0,39.904655,38.767112
Erzincan,Refahiye,REFAHİYE/KAYI KÖYÜ,18987,1443.0,39.96897,38.624667
Erzincan,Refahiye,REFAHİYE/YURTBAŞI KÖYÜ,19252,1988.0,39.882652,39.032308
Erzincan,Tercan,TERCAN,17718,1429.0,39.776869,40.390558
Erzincan,Tercan,TERCAN/KARGIN BELDESİ,19070,1384.0,39.668611,40.193056
Erzincan,Çayırlı,ÇAYIRLI,18360,1515.0,39.815207,40.036373
Erzincan,Üzümlü,ÜZÜMLÜ,18364,1318.0,39.696374,39.678204
Erzurum,Aziziye,AZİZİYE,19284,1770.0,39.938016,41.122694
Erzurum,Aziziye,AZİZİYE/KUZGUN KÖYÜ,19255,2141.0,40.178973,41.071471
Erzurum,Aşkale,AŞKALE,18205,1691.0,39.930835,40.709292
Erzurum,Aşkale,AŞKALE/OVACIK KÖYÜ,19074,2001.0,39.718889,40.613056
Erzurum,Horasan,HORASAN,17690,1540.0,40.0415,42.173013
Erzurum,Hınıs,HINIS,17740,1715.0,39.368833,41.695667
Erzurum,İspir,İSPİR,17666,1223.0,40.486062,40.999566
Erzurum,İspir,İSPİR/ULUTAŞ,19253,2629.0,40.610561,40.876532
Erzurum,İspir,İSPİR/ÇAMLIKAYA BELDESİ,19073,982.0,40.633611,41.177222
Erzurum,İspir,ÇAYIRÖZÜ KÖYÜ,18906,2200.0,40.570674,40.911283
Erzurum,Karayazı,KARAYAZI,18204,2246.0,39.696714,42.124889
Erzurum,Karaçoban,KARAÇOBAN,18365,1530.0,39.345904,42.099835
Erzurum,Köprüköy,KÖPRÜKÖY,18366,1685.0,39.990833,41.852222
Erzurum,Köprüköy,KÖPRÜKÖY/YILANLI KÖYÜ,19254,1965.0,39.805679,41.762267
Erzurum,Narman,NARMAN,18202,1650.0,40.345037,41.884302
Erzurum,Oltu,OLTU,17668,1312.0,40.549373,41.995363
Erzurum,Olur,OLUR,18367,1395.0,40.833454,42.127051
Erzurum,Palandöken,DOĞU ANADOLU GÖZLEMEVİ,19919,3148.0,39.78,41.22617
Erzurum,Palandöken,PALANDÖKEN/KONAKLI KÖYÜ,18960,2258.0,39.801268,41.197
Erzurum,Pasinler,PASİNLER/TOPRAK SU ARŞ. (TAGEM),18201,1720.0,39.99,41.574167
Erzurum,Pazaryolu,PAZARYOLU,18368,1520.0,40.420278,40.789167
Erzurum,Tekman,TEKMAN,18370,1980.0,39.647778,41.5125
Erzurum,Tekman,TEKMAN/HACIÖMER KÖYÜ,19072,1830.0,39.599167,41.754167
